date,spread_10y_2y_ma3,spread_10y_3m_ma3,cpi_yoy_pct_ma3,indpro_yoy_pct_ma3,unrate_chg_3m_ma3,UNRATE,recession_next_6m
1991-09-30,1.430106060606061,2.40019696969697,3.8544782014375976,-1.5631172146840473,0.033333333333333215,6.9,0
1991-10-31,1.5167727272727276,2.3539848484848487,3.3480647415008957,-1.2453544029708403,0.06666666666666672,7.0,0
1991-11-30,1.64730701754386,2.462525518341308,3.1037896893835915,-0.4395526026932641,0.09999999999999994,7.0,0
1991-12-31,1.8454260651629077,2.6717874231032126,2.965256194834016,0.1930238249119792,0.2333333333333331,7.3,0
1992-01-31,1.998521303258146,2.9194569757727655,2.906599554334676,0.5833382759681743,0.26666666666666633,7.3,0
1992-02-29,2.0876441102756895,3.1394569757727653,2.824074273338113,1.0879408014512002,0.36666666666666653,7.4,0
1992-03-31,2.0191159717475506,3.305907192222982,2.893835955932399,1.9972814535644703,0.2666666666666669,7.4,0
1992-04-30,2.039750892382471,3.4776532239690137,3.06390987077015,3.143692524803558,0.20000000000000048,7.4,0
1992-05-31,2.053321067821068,3.572688311688312,3.1321124448155415,3.592091894729085,0.13333333333333344,7.6,0
1992-06-30,2.172108946608947,3.6104155844155845,3.0737107458570274,3.292779081986571,0.2333333333333331,7.8,0
1992-07-31,2.2897424242424242,3.584939393939394,3.0651421940002614,3.0415636533323656,0.29999999999999954,7.7,0
1992-08-31,2.3651948051948053,3.4894949494949494,3.082166110984011,2.808572973156424,0.2333333333333331,7.6,0
1992-09-30,2.467633477633478,3.466111111111111,3.0748310601753714,2.6776618773600824,0.033333333333333215,7.6,0
1992-10-31,2.4733333333333336,3.496507936507937,3.1157515609538198,2.5770240466453895,-0.20000000000000018,7.3,0
1992-11-30,2.4402756892230575,3.5900751879699246,3.1310161843567825,2.8530645707586717,-0.2666666666666666,7.4,0
1992-12-31,2.2987461076934763,3.6007317536264907,3.122354243025596,3.5134863520772552,-0.26666666666666633,7.4,0
1993-01-31,2.2000159489633178,3.558317384370016,3.1136584808657624,4.242026195383464,-0.13333333333333286,7.3,0
1993-02-28,2.155629984051037,3.4246331738437004,3.155754749377133,4.707838524851442,-0.16666666666666666,7.1,0
1993-03-31,2.1320594965675057,3.252044241037376,3.1733199460813206,4.620802720232269,-0.2333333333333337,7.0,0
1993-04-30,2.1060277505357594,3.088744324579565,3.1408494159402607,4.0503758684112565,-0.30000000000000043,7.1,0
1993-05-31,2.072018978605935,3.003472394755003,3.1323277538752925,3.314957001252509,-0.20000000000000018,7.1,0
1993-06-30,1.9964985569985567,2.9559098124098124,3.125143812652253,2.96494809715084,-0.06666666666666672,7.0,0
1993-07-31,1.863641414141414,2.8409891774891776,3.0220073406344024,2.560386943054934,-0.06666666666666643,6.9,0
1993-08-31,1.7362626262626264,2.6999134199134196,2.8952476174179798,2.549102439025408,-0.16666666666666638,6.8,0
1993-09-30,1.6408513708513706,2.544329004329004,2.8172937816693864,2.5466219244306365,-0.26666666666666633,6.7,0
1993-10-31,1.5495735930735932,2.3935670995670995,2.7857332780072848,2.784988873725821,-0.2333333333333334,6.8,0
1993-11-30,1.5136190476190476,2.379309523809524,2.753612279137522,2.899683089913585,-0.20000000000000018,6.6,0
1993-12-31,1.5299393939393944,2.4776212121212122,2.7692674756749853,3.091022993478939,-0.16666666666666696,6.5,0
1994-01-31,1.580272727272728,2.632287878787879,2.668829747066718,3.229620163245843,-0.20000000000000018,6.6,0
1994-02-28,1.557088516746412,2.664998405103668,2.59255547244687,3.196590453514899,-0.13333333333333344,6.6,0
1994-03-31,1.5322795575896262,2.746790236460717,2.539494382065976,3.3985934795309056,-0.06666666666666672,6.5,0
1994-04-30,1.4696567505720821,2.908649885583524,2.5106325823623186,3.7432527512460028,-0.06666666666666643,6.4,0
1994-05-31,1.3750869928444296,2.999677454505829,2.434887562488337,4.525744771577097,-0.2333333333333331,6.1,0
1994-06-30,1.269289891395154,2.986521986785144,2.3825618995555606,5.085461192245463,-0.36666666666666653,6.1,0
1994-07-31,1.1844126984126981,2.8698290043290036,2.4940842144456865,5.4875482268075,-0.40000000000000036,6.1,0
1994-08-31,1.1322318840579706,2.7727068511198945,2.698105639568863,5.8755062528341915,-0.2666666666666669,6.0,0
1994-09-30,1.0971525189786056,2.7238540372670808,2.855010555094472,6.029936070892205,-0.19999999999999987,5.9,0
1994-10-31,1.0463191856452723,2.6573540372670807,2.8253199458190927,6.257481485232113,-0.1999999999999996,5.8,0
